0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.902 | MinDCF = 0.539
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.235 | MinDCF = 0.121
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.168 | MinDCF = 0.124
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.5 | MinDCF = 0.454
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.498 | MinDCF = 0.452
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.347 | MinDCF = 0.147
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.194 | MinDCF = 0.146
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.437 | MinDCF = 0.427
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.475 | MinDCF = 0.435
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.229 | MinDCF = 0.12
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.175 | MinDCF = 0.119
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.48 | MinDCF = 0.442
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.483 | MinDCF = 0.445
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.347 | MinDCF = 0.145
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.184 | MinDCF = 0.146
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.879 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.115 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.741 | MinDCF = 0.395
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.013 | MinDCF = 0.424
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 2.552 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.227 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.725 | MinDCF = 0.431
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.021 | MinDCF = 0.433
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.609 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.025 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.835 | MinDCF = 0.51
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.003 | MinDCF = 0.541
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 2.33 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.266 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.662 | MinDCF = 0.408
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.022 | MinDCF = 0.416
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.015 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.132 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.553 | MinDCF = 0.447
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.015 | MinDCF = 0.45
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.445 | MinDCF = 0.389
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.453 | MinDCF = 0.389
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.161 | MinDCF = 0.122
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.16 | MinDCF = 0.122
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.308 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.002 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.853 | MinDCF = 0.649
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.704
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.438 | MinDCF = 0.394
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.452 | MinDCF = 0.392
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.159 | MinDCF = 0.123
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.159 | MinDCF = 0.124
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 4.349 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.91 | MinDCF = 0.566
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.681
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.971 | MinDCF = 0.772
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.926 | MinDCF = 0.777
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.927 | MinDCF = 0.191
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.264 | MinDCF = 0.191
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 2.062 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.155 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.644 | MinDCF = 0.302
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.017 | MinDCF = 0.307
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.931 | MinDCF = 0.755
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.898 | MinDCF = 0.767
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.827 | MinDCF = 0.194
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.265 | MinDCF = 0.194
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.325 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.277 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.524 | MinDCF = 0.205
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.029 | MinDCF = 0.203
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.491 | MinDCF = 0.417
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.446 | MinDCF = 0.417
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.142 | MinDCF = 0.121
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.153 | MinDCF = 0.123
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.542 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.185 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.56 | MinDCF = 0.247
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.016 | MinDCF = 0.246
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.51 | MinDCF = 0.42
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.457 | MinDCF = 0.422
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.143 | MinDCF = 0.124
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.157 | MinDCF = 0.125
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.902 | MinDCF = 0.517
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.57 | MinDCF = 0.514
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.878 | MinDCF = 0.135
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.194 | MinDCF = 0.136
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.994 | MinDCF = 0.782
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.879 | MinDCF = 0.781
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.994 | MinDCF = 0.205
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.335 | MinDCF = 0.206
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.799 | MinDCF = 0.73
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.756 | MinDCF = 0.721
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.581 | MinDCF = 0.162
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.272 | MinDCF = 0.162
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.97 | MinDCF = 0.771
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.902 | MinDCF = 0.774
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.95 | MinDCF = 0.196
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.345 | MinDCF = 0.199
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.506 | MinDCF = 0.382
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.451 | MinDCF = 0.385
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.146 | MinDCF = 0.118
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.156 | MinDCF = 0.12
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.481 | MinDCF = 0.411
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.457 | MinDCF = 0.41
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.163 | MinDCF = 0.132
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.171 | MinDCF = 0.132
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.456 | MinDCF = 0.414
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.472 | MinDCF = 0.417
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.163 | MinDCF = 0.111
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.161 | MinDCF = 0.112
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.49 | MinDCF = 0.399
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.451 | MinDCF = 0.396
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.161 | MinDCF = 0.134
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.176 | MinDCF = 0.133
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.913 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.035 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.854 | MinDCF = 0.542
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.004 | MinDCF = 0.57
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 2.501 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.227 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.702 | MinDCF = 0.425
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.021 | MinDCF = 0.431
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.706 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.961 | MinDCF = 0.632
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.806
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 2.318 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.25 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.646 | MinDCF = 0.404
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.019 | MinDCF = 0.414
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.27 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.067 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.574 | MinDCF = 0.493
