0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.449
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.71 | MinDCF = 0.331
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.541 | MinDCF = 0.331
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.545
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.435 | MinDCF = 0.545
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.172
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.194 | MinDCF = 0.173
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.815 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 8.995 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.866 | MinDCF = 0.506
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.999 | MinDCF = 0.742
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.827
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.927 | MinDCF = 0.835
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.227
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.244 | MinDCF = 0.224
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.905 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 4.739 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.648 | MinDCF = 0.295
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.527 | MinDCF = 0.297
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.816
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.89 | MinDCF = 0.825
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.221
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.238 | MinDCF = 0.22
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.32 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 5.873 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.47 | MinDCF = 0.323
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.653 | MinDCF = 0.329
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.972 | MinDCF = 0.527
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.384 | MinDCF = 0.527
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.968 | MinDCF = 0.169
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.185 | MinDCF = 0.169
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.378 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 5.318 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.488 | MinDCF = 0.232
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.591 | MinDCF = 0.235
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.937 | MinDCF = 0.516
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.358 | MinDCF = 0.516
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.935 | MinDCF = 0.163
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.183 | MinDCF = 0.163
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.46
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.094 | MinDCF = 0.456
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.136
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.142 | MinDCF = 0.136
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.819
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.981 | MinDCF = 0.819
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.228
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.26 | MinDCF = 0.228
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.935 | MinDCF = 0.514
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.204 | MinDCF = 0.514
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.931 | MinDCF = 0.15
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.16 | MinDCF = 0.15
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.825
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.943 | MinDCF = 0.822
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.227
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.247 | MinDCF = 0.226
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.679 | MinDCF = 0.4
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.992 | MinDCF = 0.399
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.654 | MinDCF = 0.124
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.135 | MinDCF = 0.126
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.486
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.393 | MinDCF = 0.486
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.165
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.189 | MinDCF = 0.167
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.669 | MinDCF = 0.475
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.119 | MinDCF = 0.48
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.635 | MinDCF = 0.132
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.147 | MinDCF = 0.135
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.489
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.419 | MinDCF = 0.489
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.168
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.195 | MinDCF = 0.167
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 4.313 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 8.748 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.916 | MinDCF = 0.584
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.972 | MinDCF = 0.641
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 2.531 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 6.087 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.788 | MinDCF = 0.446
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.681 | MinDCF = 0.442
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.109 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 8.99 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.881 | MinDCF = 0.57
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.999 | MinDCF = 0.657
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 2.3 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 5.698 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.748 | MinDCF = 0.443
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.642 | MinDCF = 0.446
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.948 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 7.609 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.654 | MinDCF = 0.421
