0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.863 | MinDCF = 0.944
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.45 | MinDCF = 0.364
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.629 | MinDCF = 0.629
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 5 | ActDCF = 5.557 | MinDCF = 0.684
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.595 | MinDCF = 0.575
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 5 | ActDCF = 0.734 | MinDCF = 0.581
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 5 | ActDCF = 4.63 | MinDCF = 1.0
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.363
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.522 | MinDCF = 0.363
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.627 | MinDCF = 0.626
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 5.73 | MinDCF = 0.691
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.585 | MinDCF = 0.572
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.739 | MinDCF = 0.588
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 6.356 | MinDCF = 1.0
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.492
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.71 | MinDCF = 0.495
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.79
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 5 | ActDCF = 3.0 | MinDCF = 0.795
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 0.217
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 5 | ActDCF = 0.338 | MinDCF = 0.218
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Calibrated | PCA = 5 | ActDCF = 8.988 | MinDCF = 0.98
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.999 | MinDCF = 0.398
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.881
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 2.819 | MinDCF = 0.878
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.227
0.1 | 0.5 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 0.319 | MinDCF = 0.227
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
