0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.247 | MinDCF = 1.0
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.775 | MinDCF = 0.556
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 2.81 | MinDCF = 0.566
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.479 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.292 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.455 | MinDCF = 0.228
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.028 | MinDCF = 0.233
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.075 | MinDCF = 0.286
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 8.988 | MinDCF = 0.296
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.94 | MinDCF = 0.636
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.713 | MinDCF = 0.635
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.94 | MinDCF = 0.268
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.393 | MinDCF = 0.267
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.46 | MinDCF = 0.547
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.213 | MinDCF = 0.555
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.328 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.142 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.776 | MinDCF = 0.329
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.016 | MinDCF = 0.38
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 5.436 | MinDCF = 0.5
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.016 | MinDCF = 0.51
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.221 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.128 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.92 | MinDCF = 0.511
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.994 | MinDCF = 0.511
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 7.98 | MinDCF = 0.821
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 8.814 | MinDCF = 0.832
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.459 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.15 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.582 | MinDCF = 0.237
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.012 | MinDCF = 0.262
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.362 | MinDCF = 0.425
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 8.972 | MinDCF = 0.443
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.152 | MinDCF = 0.992
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.095 | MinDCF = 0.994
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.839 | MinDCF = 0.469
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.904 | MinDCF = 0.474
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 7.239 | MinDCF = 0.806
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 7.944 | MinDCF = 0.811
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.547 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.224 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.487 | MinDCF = 0.245
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.025 | MinDCF = 0.252
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.327 | MinDCF = 0.335
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.025 | MinDCF = 0.343
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.975 | MinDCF = 0.611
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.715 | MinDCF = 0.609
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.971 | MinDCF = 0.258
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.362 | MinDCF = 0.264
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.731 | MinDCF = 0.529
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 2.902 | MinDCF = 0.555
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.163 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.173 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.46 | MinDCF = 0.176
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.015 | MinDCF = 0.192
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.44 | MinDCF = 0.202
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 8.975 | MinDCF = 0.209
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.947 | MinDCF = 0.652
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.767 | MinDCF = 0.652
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.943 | MinDCF = 0.279
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.414 | MinDCF = 0.282
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.483 | MinDCF = 0.542
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.374 | MinDCF = 0.552
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.342 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.137 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.718 | MinDCF = 0.321
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.015 | MinDCF = 0.356
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 4.838 | MinDCF = 0.402
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.015 | MinDCF = 0.427
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.44 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.107 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.88 | MinDCF = 0.581
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.005 | MinDCF = 0.586
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 7.36 | MinDCF = 0.816
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 8.945 | MinDCF = 0.825
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.647 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.171 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.579 | MinDCF = 0.251
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.017 | MinDCF = 0.264
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.139 | MinDCF = 0.311
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 8.997 | MinDCF = 0.319
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.459 | MinDCF = 0.988
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.107 | MinDCF = 0.988
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.793 | MinDCF = 0.567
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.965 | MinDCF = 0.568
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 6.473 | MinDCF = 0.755
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 8.545 | MinDCF = 0.775
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.765 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.16 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.449 | MinDCF = 0.285
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.018 | MinDCF = 0.299
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.729 | MinDCF = 0.409
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 9.018 | MinDCF = 0.375
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.957 | MinDCF = 0.704
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.8 | MinDCF = 0.704
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.949 | MinDCF = 0.312
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.422 | MinDCF = 0.315
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 8.529 | MinDCF = 0.625
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 3.422 | MinDCF = 0.649
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.376 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.24 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.471 | MinDCF = 0.2
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.024 | MinDCF = 0.208
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.331 | MinDCF = 0.278
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 9.004 | MinDCF = 0.268
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.929 | MinDCF = 0.717
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.861 | MinDCF = 0.721
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.917 | MinDCF = 0.311
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.467 | MinDCF = 0.316
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.237 | MinDCF = 0.648
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.807 | MinDCF = 0.647
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.44 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.902 | MinDCF = 0.523
