0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.283 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 5.327 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.591 | MinDCF = 0.266
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.592 | MinDCF = 0.305
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.111 | MinDCF = 0.328
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.592 | MinDCF = 0.339
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.01 | MinDCF = 0.92
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 4.647 | MinDCF = 0.94
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.966 | MinDCF = 0.522
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.619 | MinDCF = 0.523
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.646 | MinDCF = 0.862
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.539 | MinDCF = 0.873
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 1.727 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 5.213 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.476 | MinDCF = 0.234
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.579 | MinDCF = 0.253
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 3.036 | MinDCF = 0.263
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 5 | ActDCF = 0.579 | MinDCF = 0.276
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 1.018 | MinDCF = 0.894
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 2.807 | MinDCF = 0.9
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 0.86 | MinDCF = 0.326
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 0.383 | MinDCF = 0.327
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 5 | ActDCF = 7.58 | MinDCF = 0.676
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 5 | ActDCF = 1.023 | MinDCF = 0.668
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.331 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 4.153 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.475 | MinDCF = 0.202
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.461 | MinDCF = 0.212
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.415 | MinDCF = 0.293
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.461 | MinDCF = 0.285
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.021 | MinDCF = 0.911
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 2.809 | MinDCF = 0.907
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.847 | MinDCF = 0.344
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.377 | MinDCF = 0.347
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 7.447 | MinDCF = 0.745
0.1 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 4.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.957 | MinDCF = 0.743
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 2.109 | MinDCF = 1.0
0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Calibrated | PCA = 5 | ActDCF = 8.164 | MinDCF = 1.0
0.1 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 4.0 | c = 0.0 | Raw | Uncalibrated | PCA = 5 | ActDCF = 0.83 | MinDCF = 0.473
