0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.778 | MinDCF = 0.619
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.606 | MinDCF = 0.227
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.978 | MinDCF = 0.779
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.874 | MinDCF = 0.789
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.978 | MinDCF = 0.415
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.562 | MinDCF = 0.414
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.798 | MinDCF = 0.857
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 4.742 | MinDCF = 0.844
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.466 | MinDCF = 0.451
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.483 | MinDCF = 0.458
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.218 | MinDCF = 0.109
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.183 | MinDCF = 0.112
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.718 | MinDCF = 0.187
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.343 | MinDCF = 0.182
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.988 | MinDCF = 0.691
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.785 | MinDCF = 0.686
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.988 | MinDCF = 0.289
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.456 | MinDCF = 0.293
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.888 | MinDCF = 0.597
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.776 | MinDCF = 0.641
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.86 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.027 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.867 | MinDCF = 0.528
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.003 | MinDCF = 0.568
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.807 | MinDCF = 0.599
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 9.003 | MinDCF = 0.65
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 2.862 | MinDCF = 0.998
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.031 | MinDCF = 0.998
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.742 | MinDCF = 0.624
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.995 | MinDCF = 0.63
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 4.562 | MinDCF = 0.892
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 8.915 | MinDCF = 0.912
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 2.682 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.11 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.676 | MinDCF = 0.429
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.012 | MinDCF = 0.455
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.076 | MinDCF = 0.537
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 9.012 | MinDCF = 0.534
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 3.445 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.118 | MinDCF = 0.752
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.795
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 7.738 | MinDCF = 0.928
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.03162277660168379 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.962
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.858 | MinDCF = 0.661
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.688 | MinDCF = 0.668
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.626 | MinDCF = 0.137
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.245 | MinDCF = 0.137
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 5.406 | MinDCF = 0.258
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.765 | MinDCF = 0.272
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.903 | MinDCF = 0.881
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.951 | MinDCF = 0.879
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.883 | MinDCF = 0.459
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.675 | MinDCF = 0.457
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 7.923 | MinDCF = 0.875
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 5.795 | MinDCF = 0.883
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.52 | MinDCF = 0.452
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.542 | MinDCF = 0.459
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.191 | MinDCF = 0.123
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.205 | MinDCF = 0.126
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.391 | MinDCF = 0.228
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.505 | MinDCF = 0.235
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.998 | MinDCF = 0.681
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.789 | MinDCF = 0.668
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.998 | MinDCF = 0.283
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.448 | MinDCF = 0.285
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 8.978 | MinDCF = 0.571
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 2.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 3.688 | MinDCF = 0.599
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.848 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.018 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.883 | MinDCF = 0.54
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.002 | MinDCF = 0.585
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.983 | MinDCF = 0.641
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 9.002 | MinDCF = 0.687
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 2.847 | MinDCF = 0.998
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.013 | MinDCF = 0.998
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 0.752 | MinDCF = 0.644
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.993 | MinDCF = 0.651
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 4.672 | MinDCF = 0.939
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 0.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 8.913 | MinDCF = 0.958
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.571 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.041 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.712 | MinDCF = 0.54
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 1.005 | MinDCF = 0.542
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 3.552 | MinDCF = 0.657
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 6 | ActDCF = 9.005 | MinDCF = 0.649
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 3.449 | MinDCF = 1.0
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.105 | MinDCF = 0.737
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.771
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 7.605 | MinDCF = 0.94
0.5 | 0.9 | SVM Poly | K = 0.0 | C = 0.1 | d = 3.0 | c = 1.0 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.956
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.976 | MinDCF = 0.858
0.5 | 0.1 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 6 | ActDCF = 0.911 | MinDCF = 0.841
0.5 | 0.5 | SVM Poly | K = 0.0 | C = 0.31622776601683794 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.684 | MinDCF = 0.174
